# Excludes: HavePlayedEvent, RecipeCard, IsGet/IsGetAnyway, PictureBookData.*.IsNew,
#   Shop_SoldNum, EnemyBattleData, BokoblinBasketItemNum, EquipmentPouchTime, EquipTime,
#   HaveTalked, MinusFieldGhostRandomSeed, TempName, MaterialShortCutCounter, DefeatedEnemyNum(bulk),
#   IsPickupZombieStickWeapon, IsGetSkyObjZonauRobotBackground, IsTreasureBoxOpen/Unlock,
#   EnemyGolemOreDrop, IsShowSheikahCameraTarget, EnemyGiantWeaponDrop, RealEnemyTreantAppleCount,
#   EnemyMogurudoOreDrop, PlacementShop_SoldNum, InstantTips_IsEnd, EnemyHaveKeyCrystalCancelAttachment,
#   ActionGuide_IsEnd, CharaDirectory, NewsPaperWomanStatus, Unknown, EquipmentDeathCount

26b858fa;Bool;CheckPoint_IsDisplayFoliage.CheckPoint023
f422d6b7;Bool;CheckPoint_IsDisplayFoliage.CheckPoint024
9fc07ec7;Bool;CheckPoint_IsDisplayFoliage.CheckPoint025
24872bb3;Bool;CheckPoint_IsDisplayFoliage.CheckPoint026
6036408d;Bool;CheckPoint_IsDisplayFoliage.CheckPoint027
e49bfb8c;Bool;CheckPoint_IsDisplayFoliage.CheckPoint028
ba171c26;Bool;CheckPoint_IsDisplayFoliage.CheckPoint029
f45335a8;Bool;CheckPoint_IsDisplayFoliage.CheckPoint030
b94fcf02;Bool;CheckPoint_IsDisplayFoliage.CheckPoint031
b03d548d;Bool;CheckPoint_IsDisplayFoliage.CheckPoint032
5b1cf0d3;Bool;CheckPoint_IsDisplayFoliage.CheckPoint033
f0d5728a;Bool;CheckPoint_IsDisplayFoliage.CheckPoint035
3dddbe98;Bool;CheckPoint_IsDisplayFoliage.CheckPoint036
37487d18;Bool;CheckPoint_IsDisplayFoliage.CheckPoint037
8793153f;Bool;CheckPoint_IsDisplayFoliage.CheckPoint039
3d668881;Bool;CheckPoint_IsDisplayFoliage.CheckPoint040
774b40ac;Bool;CheckPoint_IsDisplayFoliage.CheckPoint041
4aba4a05;Bool;CheckPoint_IsDisplayFoliage.CheckPoint042
788dd669;Bool;CheckPoint_IsDisplayFoliage.CheckPoint044
5ff0812b;Bool;CheckPoint_IsDisplayFoliage.CheckPoint046
58b2987a;Bool;CheckPoint_IsDisplayFoliage.CheckPoint047
ca3bdd35;Bool;CheckPoint_IsDisplayFoliage.CheckPoint048
25bffb14;Bool;CheckPoint_IsDisplayFoliage.CheckPoint049
218857e9;Bool;CheckPoint_IsDisplayFoliage.CheckPoint051
e02ec552;Bool;CheckPoint_IsDisplayFoliage.CheckPoint053
9e2696bb;Bool;CheckPoint_IsDisplayFoliage.CheckPoint054
f5b2e7be;Bool;CheckPoint_IsDisplayFoliage.CheckPoint056
c94e54bb;Bool;CheckPoint_IsDisplayFoliage.CheckPoint057
6ab75159;Bool;CheckPoint_IsDisplayFoliage.CheckPoint058
ec04023f;Bool;CheckPoint_IsDisplayFoliage.CheckPoint059
9565ace9;Bool;CheckPoint_IsDisplayFoliage.CheckPoint064
bf05cf73;Bool;CheckPoint_IsDisplayFoliage.CheckPoint065
f8f0ec24;Bool;CheckPoint_IsDisplayFoliage.CheckPoint067
fa0cf870;Bool;CheckPoint_IsDisplayFoliage.CheckPoint068
770cbe7c;Bool;CheckPoint_IsDisplayFoliage.CheckPoint070
2c1cd132;Bool;CheckPoint_IsDisplayFoliage.CheckPoint072
c098fb56;Bool;CheckPoint_IsDisplayFoliage.CheckPoint073
63219451;Bool;CheckPoint_IsDisplayFoliage.CheckPoint074
1605bd79;Bool;CheckPoint_IsDisplayFoliage.CheckPoint075
bdc58806;Bool;CheckPoint_IsDisplayFoliage.CheckPoint076
b446e1e1;Bool;CheckPoint_IsDisplayFoliage.CheckPoint077
acbbb523;Bool;CheckPoint_IsDisplayFoliage.CheckPoint078
8f9b8139;Bool;CheckPoint_IsDisplayFoliage.CheckPoint079
e17d3aa7;Bool;CheckPoint_IsDisplayFoliage.CheckPoint080
ee4caeef;Bool;CheckPoint_IsDisplayFoliage.CheckPoint081
05eddd99;Bool;CheckPoint_IsDisplayFoliage.CheckPoint084
5f18a8d2;Bool;CheckPoint_IsDisplayFoliage.CheckPoint085
a0985c87;Bool;CheckPoint_IsDisplayFoliage.CheckPoint086
bc1bacd4;Bool;CheckPoint_IsDisplayFoliage.CheckPoint087
e3de91f5;Bool;CheckPoint_IsDisplayFoliage.CheckPoint088
f0e0d349;Bool;CheckPoint_IsDisplayFoliage.CheckPoint089
e3287ae0;Bool;CheckPoint_IsDisplayFoliage.CheckPoint090
f9fac1cb;Bool;CheckPoint_IsDisplayFoliage.CheckPoint091
7d90a83a;Bool;CheckPoint_IsDisplayFoliage.CheckPoint092
a548bf82;Bool;CheckPoint_IsDisplayFoliage.CheckPoint094
e3884a76;Bool;CheckPoint_IsDisplayFoliage.CheckPoint095
ba062b89;Bool;CheckPoint_IsDisplayFoliage.CheckPoint096
6ffee3f9;Bool;CheckPoint_IsDisplayFoliage.CheckPoint097
17207ca5;Bool;CheckPoint_IsDisplayFoliage.CheckPoint098
d050d299;Bool;CheckPoint_IsDisplayFoliage.CheckPoint100
0c293091;Bool;CheckPoint_IsDisplayFoliage.CheckPoint101
b100339a;Bool;CheckPoint_IsDisplayFoliage.CheckPoint102
77671bcf;Bool;CheckPoint_IsDisplayFoliage.CheckPoint103
141dc69f;Bool;CheckPoint_IsDisplayFoliage.CheckPoint104
d9bd0e35;Bool;CheckPoint_IsDisplayFoliage.CheckPoint106
4c31d012;Bool;CheckPoint_IsDisplayFoliage.CheckPoint107
96fde534;Bool;CheckPoint_IsDisplayFoliage.CheckPoint108
34904a73;Bool;CheckPoint_IsDisplayFoliage.CheckPoint111
5a54149f;Bool;CheckPoint_IsDisplayFoliage.CheckPoint112
6cc92d32;Bool;CheckPoint_IsDisplayFoliage.CheckPoint113
7e611213;Bool;CheckPoint_IsDisplayFoliage.CheckPoint114
425f2379;Bool;CheckPoint_IsDisplayFoliage.CheckPoint115
c1068384;Bool;CheckPoint_IsDisplayFoliage.CheckPoint116
e378b5cb;Bool;CheckPoint_IsDisplayFoliage.CheckPoint118
e3edfa09;Bool;CheckPoint_IsDisplayFoliage.CheckPoint119
8f786300;Bool;CheckPoint_IsDisplayFoliage.CheckPoint120
09af145c;Bool;CheckPoint_IsDisplayFoliage.CheckPoint122
6424c778;Bool;CheckPoint_IsDisplayFoliage.CheckPoint123
99429cff;Bool;CheckPoint_IsDisplayFoliage.CheckPoint124
751c425c;Bool;CheckPoint_IsDisplayFoliage.CheckPoint125
ed15393e;Bool;CheckPoint_IsDisplayFoliage.CheckPoint126
957cce85;Bool;CheckPoint_IsDisplayFoliage.CheckPoint129
23b2998b;Bool;CheckPoint_IsDisplayFoliage.CheckPoint130
9f378df1;Bool;CheckPoint_IsDisplayFoliage.CheckPoint131
170bca6e;Bool;CheckPoint_IsDisplayFoliage.CheckPoint132
1e83422a;Bool;CheckPoint_IsDisplayFoliage.CheckPoint133
b793e72a;Bool;CheckPoint_IsDisplayFoliage.CheckPoint134
6b8970a6;Bool;CheckPoint_IsDisplayFoliage.CheckPoint135
d7349109;Bool;CheckPoint_IsDisplayFoliage.CheckPoint136
910a4c6b;Bool;CheckPoint_IsDisplayFoliage.CheckPoint137
91422099;Bool;CheckPoint_IsDisplayFoliage.CheckPoint138
16b93d79;Bool;CheckPoint_IsDisplayFoliage.CheckPoint139
db933d99;Bool;CheckPoint_IsDisplayFoliage.CheckPoint140
95b5e34c;Bool;CheckPoint_IsDisplayFoliage.CheckPoint141
e02932a4;Bool;CheckPoint_IsDisplayFoliage.CheckPoint142
661503c9;Bool;CheckPoint_IsDisplayFoliage.CheckPoint143
1ae8f540;Bool;CheckPoint_IsDisplayFoliage.CheckPoint144
87784090;Bool;CheckPoint_IsDisplayFoliage.CheckPoint147
b8d03176;Bool;CustomHouse.IsBuildMode
60b104c6;Bool;DragonMemoryDataForUI.IsNeedIcon
edcb2169;Bool;DragonMemoryDataForUI.IsOpenList
b8fb6253;Bool;IsActivateCannon.Tower01
d0236be5;Bool;IsActivateCannon.Tower02
1f4b2837;Bool;IsActivateCannon.Tower03
1f365304;Bool;IsActivateCannon.Tower04
8da52227;Bool;IsActivateCannon.Tower05
8462f080;Bool;IsActivateCannon.Tower06
b0ef5321;Bool;IsActivateCannon.Tower07
e8931088;Bool;IsActivateCannon.Tower08
0aab3354;Bool;IsActivateCannon.Tower09
9ee68f49;Bool;IsActivateCannon.Tower10
b2295624;Bool;IsActivateCannon.Tower11
fcb4ddb7;Bool;IsActivateCannon.Tower12
71fb216e;Bool;IsActivateCannon.Tower13
dc645a4b;Bool;IsActivateCannon.Tower14
f6c6d844;Bool;IsActivateCannon.Tower15
865134f7;Bool;IsAppearKorok.10016820673332675709
43a84d09;Bool;IsAppearKorok.10044045926791206854
89830c69;Bool;IsAppearKorok.10141964897024417568
fddd4242;Bool;IsAppearKorok.10160318663628518876
2facd2d0;Bool;IsAppearKorok.10177547207078528393
6873103b;Bool;IsAppearKorok.1018564547239963858
0f4d0002;Bool;IsAppearKorok.10211482841153764955
fb1c0822;Bool;IsAppearKorok.10216840915955189603
43aedac0;Bool;IsAppearKorok.10220306027153896591
68ad27ba;Bool;IsAppearKorok.1022263772258161128
9243b590;Bool;IsAppearKorok.10227304942597050968
673a6172;Bool;IsAppearKorok.10234561625947390091
786f1961;Bool;IsAppearKorok.10282875134335872714
76bbb480;Bool;IsAppearKorok.1028502625294660596
b3d6c02d;Bool;IsAppearKorok.10302614047524031496
c53706ef;Bool;IsAppearKorok.10315379447128022867
d18258a4;Bool;IsAppearKorok.10319937030209318543
5f38f557;Bool;IsAppearKorok.10323180643756818435
a3a973fb;Bool;IsAppearKorok.10341991864461036856
c4d4d7b8;Bool;IsAppearKorok.103482330932651309
e9b1c895;Bool;IsAppearKorok.10363582861712160317
9ef83928;Bool;IsAppearKorok.10369343261613204600
ea27eab9;Bool;IsAppearKorok.10393483231765966482
fd2d1303;Bool;IsAppearKorok.10429885813003964939
99316c9d;Bool;IsAppearKorok.10430055571971258109
2a4a9087;Bool;IsAppearKorok.10445605754058084022
928687ec;Bool;IsAppearKorok.10450796131134350410
7b8dc6ca;Bool;IsAppearKorok.10461290261373609204
b953b77c;Bool;IsAppearKorok.10491429524873383290
5c5d22cf;Bool;IsAppearKorok.10497070578771097785
e428ec4b;Bool;IsAppearKorok.10511659862021365322
835b7e1c;Bool;IsAppearKorok.10517879376993084569
afb76fe6;Bool;IsAppearKorok.10518442637115070396
2d186ae9;Bool;IsAppearKorok.10561474896061491535
c992f65a;Bool;IsAppearKorok.1059519708374831146
d4e574af;Bool;IsAppearKorok.10608661652678836524
4aab361e;Bool;IsAppearKorok.10627126053758528742
684bdb5c;Bool;IsAppearKorok.1063819211567232011
29d2e607;Bool;IsAppearKorok.10651035565168588956
6c7aa137;Bool;IsAppearKorok.10655784229802546161
361af384;Bool;IsAppearKorok.10696401587162925758
cb71a63b;Bool;IsAppearKorok.10699158192621881095
4a50d6c6;Bool;IsAppearKorok.10735895864207424086
3a83e677;Bool;IsAppearKorok.10819645627138581631
b4d2111f;Bool;IsAppearKorok.10828632578453733431
d30ece2c;Bool;IsAppearKorok.10834981405187651159
7e89c6c4;Bool;IsAppearKorok.10836434214172562669
72b672ef;Bool;IsAppearKorok.10845124680675614568
d43eaa43;Bool;IsAppearKorok.10845401462428263912
6e83b011;Bool;IsAppearKorok.10872118447028563447
8a69f9e7;Bool;IsAppearKorok.10924640356498510108
03b3f52d;Bool;IsAppearKorok.10929644185854360223
d1d920bd;Bool;IsAppearKorok.10963980177906142196
2664e817;Bool;IsAppearKorok.10964693185620924569
8dc6b079;Bool;IsAppearKorok.10983467772952485382
9ec01992;Bool;IsAppearKorok.10989046057699531080
5d5701fd;Bool;IsAppearKorok.1103743184701302114
4393e95f;Bool;IsAppearKorok.1104126270113423113
e8af22fb;Bool;IsAppearKorok.11041377175400020225
a530d5a6;Bool;IsAppearKorok.11067348777490821996
16b40482;Bool;IsAppearKorok.11084468198107479580
4107fb43;Bool;IsAppearKorok.11092589490821915261
66b78bca;Bool;IsAppearKorok.11101587843523150722
5f8b2c8c;Bool;IsAppearKorok.1110646140255099455
66fae1aa;Bool;IsAppearKorok.11114566010763790832
07f6c973;Bool;IsAppearKorok.11130498548214153129
5aca2d3f;Bool;IsAppearKorok.1113093112773057431
985a07f9;Bool;IsAppearKorok.11134009945431262586
d454c203;Bool;IsAppearKorok.11144180491591704330
7fa6e25d;Bool;IsAppearKorok.11164542281369437447
9814eedb;Bool;IsAppearKorok.11169002959142256839
6665a057;Bool;IsAppearKorok.1120748263265417611
482fcd1d;Bool;IsAppearKorok.1125281589449979947
ee391d28;Bool;IsAppearKorok.11289240153752802607
e055d5ad;Bool;IsAppearKorok.11312883102093401296
66ef92ab;Bool;IsAppearKorok.11334479672482710864
c0623171;Bool;IsAppearKorok.11338438897296023302
5ef13209;Bool;IsAppearKorok.11393967350882983757
c38249fc;Bool;IsAppearKorok.1141260287185502165
565282ed;Bool;IsAppearKorok.11416843992710515880
4cf7c862;Bool;IsAppearKorok.11432041619551169149
deb9b841;Bool;IsAppearKorok.11516691513478388600
be759820;Bool;IsAppearKorok.11517617095880699920
b16ed570;Bool;IsAppearKorok.11520344657498278720
0b39d863;Bool;IsAppearKorok.11639531604563186614
ddfa346c;Bool;IsAppearKorok.11640550215296496094
13476999;Bool;IsAppearKorok.1164419289102441502
4869ed13;Bool;IsAppearKorok.11739368018312479298
38111006;Bool;IsAppearKorok.11739651441350538067
6f88b8ec;Bool;IsAppearKorok.11741431329898829003
5caf6ae1;Bool;IsAppearKorok.1175953052774593659
202f442e;Bool;IsAppearKorok.11772831640808667351
a3d01f32;Bool;IsAppearKorok.1178566442530610990
7860de3a;Bool;IsAppearKorok.11822351932189412864
61f6493a;Bool;IsAppearKorok.11878389966059820984
a26a20ed;Bool;IsAppearKorok.11881950817807507324
281c1434;Bool;IsAppearKorok.11908679057677058917
7667a2af;Bool;IsAppearKorok.11952277318385604694
95bfab1d;Bool;IsAppearKorok.11959430655246472872
9fd2a5b0;Bool;IsAppearKorok.11966566732191884293
b6b5c1c2;Bool;IsAppearKorok.11973409868562968470
58b405e7;Bool;IsAppearKorok.11992263708678128507
eb9f88af;Bool;IsAppearKorok.11995414651872792871
5afd2d6b;Bool;IsAppearKorok.12004977950074133385
7aa69b76;Bool;IsAppearKorok.12011600212264052128
f98d2468;Bool;IsAppearKorok.12017029797430426160
aeebbf2b;Bool;IsAppearKorok.12021578983097426617
ebdbfb8f;Bool;IsAppearKorok.12095186490801563333
f48ed32c;Bool;IsAppearKorok.12101453553369401842
eb65c526;Bool;IsAppearKorok.12103345968146712715
e64370ee;Bool;IsAppearKorok.1210751749568344161
4f9e4bd5;Bool;IsAppearKorok.12110438271590855989
d5490716;Bool;IsAppearKorok.121413094079326740
3519de68;Bool;IsAppearKorok.1214338444804137084
8f7624a9;Bool;IsAppearKorok.12152243153058843755
2ee56865;Bool;IsAppearKorok.12221387497450875719
49826d11;Bool;IsAppearKorok.12245288067328729114
6d8ac334;Bool;IsAppearKorok.12317478517540493485
9127a52f;Bool;IsAppearKorok.12340651525112577443
48f6a390;Bool;IsAppearKorok.12373768574084410172
a95e2967;Bool;IsAppearKorok.12408845643771783465
ddd3dc54;Bool;IsAppearKorok.12446645841084893430
c83433d5;Bool;IsAppearKorok.12450154611161210841
94d7ed40;Bool;IsAppearKorok.12469727916017287542
93ec745e;Bool;IsAppearKorok.12481444844189358224
ff4d3b63;Bool;IsAppearKorok.12528672059257724328
7f3ba575;Bool;IsAppearKorok.12566685606446892642
2f82f5b4;Bool;IsAppearKorok.12606823435383450797
ffc94fc9;Bool;IsAppearKorok.12617569812559351908
6798cbbe;Bool;IsAppearKorok.12689941535998657334
96573023;Bool;IsAppearKorok.12720762423594767791
b8e02767;Bool;IsAppearKorok.12734600149054214039
6014c97a;Bool;IsAppearKorok.12747621486331017617
49b0a2b2;Bool;IsAppearKorok.12754494585945286523
9ae4a2bc;Bool;IsAppearKorok.12771829342051999229
d15486b2;Bool;IsAppearKorok.12782150908369264341
096c2aa5;Bool;IsAppearKorok.12786752851097718269
5f422674;Bool;IsAppearKorok.12801271410434042249
31295d7e;Bool;IsAppearKorok.12814475636616435201
f9c8425a;Bool;IsAppearKorok.12815645405966942496
b5cc197c;Bool;IsAppearKorok.12823002419334222130
98441d5f;Bool;IsAppearKorok.1284559018020148020
91b8ad87;Bool;IsAppearKorok.12846144469411198385
d2846a74;Bool;IsAppearKorok.12862741203354694735
afa82118;Bool;IsAppearKorok.12878704235144967206
73d241ea;Bool;IsAppearKorok.12917134063412958766
9eb2b140;Bool;IsAppearKorok.12928910820770980694
13588b22;Bool;IsAppearKorok.12935984448675731724
32b358e2;Bool;IsAppearKorok.12943432138253829864
4ff28b2a;Bool;IsAppearKorok.12952973219885111164
35b46f76;Bool;IsAppearKorok.12987547560871555880
448424f8;Bool;IsAppearKorok.12990860567124303836
99da3209;Bool;IsAppearKorok.13025271612885690291
0002a21a;Bool;IsAppearKorok.1307848331404106196
b546dbc0;Bool;IsAppearKorok.13096633918810132778
fe65eb3c;Bool;IsAppearKorok.13135352375277309226
aa728fd7;Bool;IsAppearKorok.13152256126615939421
e802667f;Bool;IsAppearKorok.13160275105216921113
296abb68;Bool;IsAppearKorok.13174963936977085957
f6160031;Bool;IsAppearKorok.13181199277162843813
d42c6086;Bool;IsAppearKorok.13207139205845822683
f189d5eb;Bool;IsAppearKorok.13249281224813225523
92c9490c;Bool;IsAppearKorok.13252584950816797894
5f78e273;Bool;IsAppearKorok.13293445766675800835
a3b90f41;Bool;IsAppearKorok.13300820857230886291
1b4767b6;Bool;IsAppearKorok.13301268576130716822
5c630682;Bool;IsAppearKorok.13303489708797769100
61acedbf;Bool;IsAppearKorok.13311406107371509670
58ccb384;Bool;IsAppearKorok.13333126749748137701
ba6d8714;Bool;IsAppearKorok.1334933682307416868
f4e49766;Bool;IsAppearKorok.13497220796345812432
8a78b233;Bool;IsAppearKorok.13532705414332012452
0e1c2580;Bool;IsAppearKorok.13541828425256097802
1582746c;Bool;IsAppearKorok.13546931141870714275
68741cf4;Bool;IsAppearKorok.13617456271189484561
1dbb0290;Bool;IsAppearKorok.13635101395998127747
e20a4a44;Bool;IsAppearKorok.13656111878882625417
707e371a;Bool;IsAppearKorok.13769109468342845536
9d66a11b;Bool;IsAppearKorok.13780635754008210758
08996c9e;Bool;IsAppearKorok.13788551635751267379
5ebf5d11;Bool;IsAppearKorok.13801642223984532728
21e47dd2;Bool;IsAppearKorok.13815269788439236691
f91afea2;Bool;IsAppearKorok.13823294552328059798
ccda573e;Bool;IsAppearKorok.1385630631130587513
cb474084;Bool;IsAppearKorok.13885739895678072565
c1864771;Bool;IsAppearKorok.13903618493496107390
465aba38;Bool;IsAppearKorok.13912411476314124137
821dac63;Bool;IsAppearKorok.13914110800088789029
8defd074;Bool;IsAppearKorok.13959494170581761719
83c2755a;Bool;IsAppearKorok.13976246961464499824
8210f87a;Bool;IsAppearKorok.13979722547183362839
cc577306;Bool;IsAppearKorok.14024247716552918118
38fbccd8;Bool;IsAppearKorok.14042563534797144229
d7374ad1;Bool;IsAppearKorok.14061613351665424412
bb7a3971;Bool;IsAppearKorok.14082702313945795460
51810eb1;Bool;IsAppearKorok.14086688405609673175
e36ea7c1;Bool;IsAppearKorok.14087314978375769689
dade1556;Bool;IsAppearKorok.1411840076469744656
e58cf90f;Bool;IsAppearKorok.14153630333572901663
f120d78a;Bool;IsAppearKorok.14155921252525296225
56c4413c;Bool;IsAppearKorok.14172191863925482235
9dbcfd33;Bool;IsAppearKorok.14187237025316292984
ab67c51b;Bool;IsAppearKorok.14192826406388038346
5d82ede3;Bool;IsAppearKorok.14230652672324869313
efa97212;Bool;IsAppearKorok.14260365357325215794
f4b5b1d3;Bool;IsAppearKorok.14288918387525614333
95ecfe71;Bool;IsAppearKorok.14295073831406709155
94a30fae;Bool;IsAppearKorok.14308773491589426076
70bcd777;Bool;IsAppearKorok.14309199436493499974
7fb030fa;Bool;IsAppearKorok.14356512659684195952
77d59230;Bool;IsAppearKorok.14371707955240329928
55acf4aa;Bool;IsAppearKorok.14434949014627015177
9f8ad829;Bool;IsAppearKorok.14445190351963434155
9dcd3382;Bool;IsAppearKorok.14488432448207596695
b33c6725;Bool;IsAppearKorok.14490387663731063602
c9e2f53a;Bool;IsAppearKorok.1449389790032897291
b73a941e;Bool;IsAppearKorok.14535098788014402744
9d217cab;Bool;IsAppearKorok.14566730631915390120
0b8bd765;Bool;IsAppearKorok.14579893897584636972
7aed11b6;Bool;IsAppearKorok.14580398991295989579
99aaad36;Bool;IsAppearKorok.14679473843209364117
0918fc03;Bool;IsAppearKorok.14681451072630269260
